27205
267	83	2
526	110	2
221	83	2
559	111	2
24	408	1
210	111	2
219	124	2
269	124	2
554	121	2
218	94	2
435	116	2
55	89	0
46	91	0
534	121	2
534	114	2
246	95	2
30	95	0
379	124	2
571	110	2
470	116	2
163	95	2
572	99	2
4	331	1
38	212	1
27	93	0
326	94	2
363	83	2
323	111	2
55	110	0
16	163	1
309	123	2
246	115	2
595	89	2
189	114	2
379	120	2
255	88	2
5	85	0
382	114	2
39	126	0
204	116	2
52	83	0
67	117	0
64	120	0
28	163	1
55	95	0
448	80	2
563	83	2
163	89	2
559	125	2
67	116	0
425	95	2
554	83	2
152	83	2
435	80	2
30	80	0
269	116	2
22	410	1
72	94	0
269	83	2
379	125	2
382	106	2
22	303	1
10	112	0
269	129	2
47	101	0
55	110	0
36	300	1
490	106	2
526	95	2
235	116	2
55	123	0
385	85	2
500	121	2
164	109	2
326	107	2
204	81	2
441	111	2
528	116	2
55	89	0
55	320	1
163	85	2
510	109	2
269	89	2
218	121	2
269	88	2
40	93	0
161	80	2
427	128	2
204	121	2
318	115	2
378	83	2
215	83	2
382	96	2
50	269	1
183	116	2
470	81	2
382	83	2
55	89	0
32	116	0
161	83	2
177	106	2
269	116	2
196	95	2
30	163	1
22	89	0
283	111	2
204	81	2
35	95	0
379	80	2
572	80	2
544	114	2
235	85	2
212	89	2
517	89	2
291	90	2
534	109	2
14	120	0
329	83	2
559	128	2
330	109	2
379	99	2
30	95	0
44	204	1
204	106	2
1	118	0
269	83	2
555	118	2
163	95	2
572	123	2
526	123	2
584	100	2
51	88	0
331	116	2
391	120	2
267	122	2
136	128	2
0	116	0
271	109	2
246	116	2
75	109	0
61	266	1
331	111	2
303	80	2
218	105	2
19	109	0
17	150	1
532	100	2
269	81	2
62	379	1
163	90	2
435	114	2
484	111	2
331	110	2
391	101	2
23	329	1
163	100	2
453	95	2
427	121	2
71	349	1
481	120	2
479	85	2
36	331	1
526	106	2
163	81	2
55	559	1
4	88	0
218	114	2
534	83	2
291	123	2
64	204	1
55	90	0
309	114	2
427	89	2
432	88	2
163	81	2
55	99	0
61	116	0
218	116	2
425	83	2
300	104	2
246	115	2
30	109	0
55	571	1
40	435	1
492	121	2
8	115	0
532	111	2
411	116	2
55	125	0
331	120	2
326	94	2
226	103	2
362	95	2
413	104	2
269	83	2
35	115	0
530	115	2
204	98	2
528	94	2
269	124	2
534	119	2
55	331	1
16	571	1
329	118	2
36	104	0
39	126	0
33	95	0
331	123	2
221	94	2
30	81	0
382	118	2
163	89	2
425	116	2
45	101	0
331	125	2
318	128	2
269	97	2
269	97	2
391	94	2
26	501	1
421	89	2
331	98	2
391	128	2
163	95	2
331	116	2
163	89	2
584	101	2
246	95	2
55	94	0
632	121	2
74	118	0
379	110	2
411	83	2
426	120	2
10	117	0
269	88	2
356	120	2
309	114	2
164	109	2
55	571	1
55	90	0
493	104	2
534	83	2
371	114	2
320	95	2
9	103	0
563	111	2
30	114	0
382	83	2
215	116	2
534	105	2
379	89	2
323	124	2
55	559	1
163	109	2
379	95	2
571	89	2
163	124	2
624	120	2
55	571	1
526	125	2
46	83	0
63	104	0
48	115	0
152	106	2
228	90	2
163	89	2
56	109	0
609	93	2
55	121	0
69	126	0
269	96	2
310	120	2
303	99	2
544	83	2
329	106	2
546	99	2
425	116	2
484	83	2
555	101	2
382	83	2
269	116	2
55	297	1
348	83	2
435	123	2
318	124	2
204	116	2
51	83	0
55	125	0
571	117	2
5	95	0
382	116	2
43	607	1
266	106	2
55	110	0
391	101	2
28	81	0
379	89	2
331	120	2
2	121	0
185	93	2
534	80	2
331	124	2
572	95	2
55	110	0
55	121	0
348	94	2
451	124	2
39	106	0
526	110	2
218	89	2
5	95	0
379	89	2
378	101	2
323	83	2
246	106	2
331	80	2
454	90	2
269	99	2
163	116	2
39	128	0
331	89	2
435	99	2
55	109	0
185	120	2
133	85	2
62	90	0
52	246	1
492	98	2
309	92	2
4	106	0
76	425	1
397	110	2
204	80	2
331	83	2
500	105	2
500	123	2
309	109	2
8	129	0
137	101	2
501	94	2
204	123	2
55	111	0
4	120	0
140	103	2
391	101	2
42	84	0
218	116	2
185	83	2
479	116	2
204	95	2
508	121	2
481	116	2
14	93	0
55	110	0
32	116	0
2	331	1
30	100	0
331	110	2
163	121	2
235	106	2
36	88	0
396	109	2
55	551	1
348	83	2
382	119	2
413	111	2
349	116	2
269	83	2
294	93	2
555	83	2
269	99	2
24	94	0
584	119	2
401	100	2
534	81	2
55	559	1
331	94	2
0	83	0
526	117	2
345	96	2
481	90	2
391	88	2
246	83	2
363	89	2
5	373	1
55	526	1
55	121	0
571	121	2
571	80	2
221	81	2
44	95	0
10	297	1
621	89	2
283	109	2
55	110	0
329	103	2
269	119	2
218	83	2
55	595	1
443	85	2
152	83	2
67	348	1
309	89	2
382	94	2
269	104	2
246	93	2
163	89	2
423	112	2
534	117	2
41	101	0
163	116	2
23	543	1
4	124	0
16	99	0
46	94	0
356	103	2
572	101	2
470	105	2
435	89	2
0	118	0
185	116	2
379	124	2
150	109	2
55	551	1
152	88	2
534	81	2
423	112	2
221	80	2
391	106	2
534	105	2
268	115	2
571	125	2
235	86	2
43	106	0
55	89	0
215	121	2
180	104	2
291	117	2
152	116	2
413	116	2
61	269	1
20	579	1
468	93	2
5	110	0
23	435	1
204	80	2
492	110	2
326	116	2
163	99	2
447	123	2
30	105	0
331	96	2
441	118	2
204	82	2
269	116	2
349	106	2
348	122	2
218	111	2
332	106	2
448	94	2
30	116	0
32	96	0
492	121	2
413	81	2
584	119	2
55	110	0
55	89	0
152	116	2
163	121	2
55	117	0
423	121	2
269	124	2
215	83	2
348	114	2
8	106	0
584	106	2
269	83	2
595	110	2
48	246	1
348	116	2
487	124	2
8	189	1
441	109	2
30	83	0
55	110	0
621	80	2
435	120	2
435	106	2
163	88	2
55	117	0
326	120	2
385	89	2
27	116	0
55	331	1
331	117	2
55	89	0
584	83	2
163	125	2
212	106	2
16	543	1
226	81	2
246	119	2
511	90	2
204	80	2
348	116	2
435	104	2
17	109	0
204	98	2
551	121	2
18	534	1
8	177	1
204	81	2
348	94	2
321	109	2
55	117	0
66	152	1
423	124	2
528	93	2
5	112	0
55	89	0
530	89	2
28	632	1
163	111	2
427	119	2
397	111	2
30	114	0
323	89	2
163	82	2
185	96	2
1	435	1
435	98	2
396	95	2
435	94	2
517	80	2
163	88	2
218	120	2
517	89	2
17	121	0
55	99	0
559	80	2
163	116	2
331	114	2
367	80	2
5	117	0
41	204	1
391	94	2
274	104	2
565	94	2
379	105	2
177	116	2
508	81	2
4	269	1
204	90	2
391	107	2
10	123	0
55	117	0
204	80	2
235	80	2
72	88	0
228	95	2
534	114	2
56	554	1
492	100	2
435	93	2
63	329	1
218	96	2
75	362	1
19	88	0
47	348	1
356	120	2
55	109	0
16	125	0
152	124	2
245	110	2
30	83	0
411	95	2
218	93	2
44	99	0
457	90	2
534	116	2
484	116	2
42	84	0
391	106	2
152	94	2
427	124	2
30	114	0
423	110	2
379	116	2
584	117	2
331	96	2
30	105	0
55	125	0
470	114	2
246	83	2
51	300	1
204	85	2
390	110	2
55	441	1
300	83	2
61	116	0
55	85	0
348	94	2
554	116	2
435	88	2
48	120	0
4	111	0
163	85	2
620	88	2
584	117	2
269	104	2
584	114	2
382	106	2
34	94	0
204	117	2
204	110	2
67	98	0
532	96	2
391	88	2
367	85	2
443	123	2
152	96	2
41	111	0
24	116	0
4	116	0
73	116	0
266	101	2
55	89	0
55	121	0
513	85	2
326	107	2
163	106	2
362	120	2
64	413	1
309	80	2
532	116	2
559	99	2
55	150	1
204	93	2
204	83	2
30	81	0
621	85	2
363	94	2
43	94	0
204	105	2
226	116	2
534	100	2
16	81	0
534	124	2
348	93	2
0	116	0
235	94	2
348	88	2
204	80	2
331	116	2
55	204	1
492	89	2
55	85	0
500	94	2
0	99	0
55	117	0
7	318	1
34	349	1
20	94	0
2	109	0
571	114	2
16	80	0
152	122	2
584	106	2
269	118	2
55	321	1
41	323	1
36	100	0
423	105	2
35	117	0
55	85	0
326	101	2
18	519	1
554	101	2
331	116	2
584	88	2
331	83	2
427	120	2
269	94	2
348	93	2
55	331	1
72	186	1
435	105	2
492	123	2
5	572	1
55	123	0
320	110	2
348	94	2
30	116	0
55	492	1
235	88	2
204	80	2
410	94	2
425	118	2
51	114	0
331	81	2
151	110	2
427	121	2
544	93	2
331	109	2
519	116	2
62	90	0
163	95	2
517	85	2
55	110	0
613	103	2
0	114	0
269	115	2
5	572	1
269	114	2
348	106	2
22	88	0
209	103	2
584	110	2
163	120	2
228	111	2
492	111	2
163	104	2
444	116	2
362	109	2
71	163	1
62	116	0
632	124	2
55	80	0
218	121	2
379	121	2
349	98	2
425	116	2
246	129	2
185	94	2
72	116	0
297	98	2
55	121	0
163	94	2
571	110	2
204	117	2
348	112	2
133	89	2
199	88	2
204	99	2
30	121	0
331	124	2
348	94	2
534	121	2
199	117	2
28	248	1
534	105	2
425	87	2
326	116	2
58	109	0
160	116	2
145	109	2
534	89	2
45	114	0
44	100	0
16	100	0
186	106	2
43	106	0
559	125	2
534	99	2
500	121	2
39	94	0
534	83	2
620	95	2
210	111	2
33	114	0
490	117	2
16	105	0
269	89	2
423	112	2
55	379	1
530	88	2
300	116	2
55	109	0
55	125	0
75	114	0
331	120	2
348	101	2
49	116	0
0	100	0
632	121	2
22	565	1
67	107	0
432	116	2
481	124	2
441	124	2
15	129	0
55	123	0
379	117	2
218	111	2
204	95	2
8	435	1
204	121	2
563	120	2
30	89	0
50	121	0
379	111	2
537	106	2
291	123	2
55	204	1
55	121	0
218	111	2
329	109	2
226	124	2
235	98	2
391	94	2
331	110	2
348	107	2
331	98	2
356	106	2
357	120	2
230	94	2
218	116	2
163	95	2
6	125	0
204	121	2
571	116	2
204	116	2
75	106	0
185	94	2
410	106	2
246	116	2
76	269	1
64	111	0
391	106	2
246	120	2
571	121	2
348	84	2
51	120	0
1	114	0
204	109	2
379	123	2
204	89	2
28	124	0
44	121	0
6	89	0
17	81	0
218	125	2
297	89	2
572	89	2
534	81	2
435	116	2
526	110	2
571	86	2
67	391	1
297	89	2
331	116	2
2	121	0
454	93	2
71	435	1
75	109	0
16	81	0
2	121	0
470	90	2
479	117	2
362	117	2
27	122	0
35	89	0
8	120	0
34	120	0
532	94	2
481	111	2
55	204	1
318	119	2
74	331	1
35	584	1
534	121	2
163	95	2
435	93	2
451	120	2
526	110	2
150	109	2
329	120	2
451	121	2
348	116	2
410	89	2
18	119	0
75	226	1
517	81	2
163	85	2
204	120	2
185	94	2
423	116	2
55	89	0
55	89	0
180	120	2
331	117	2
43	101	0
513	88	2
150	116	2
169	83	2
204	121	2
23	106	0
353	88	2
371	93	2
61	209	1
382	111	2
269	111	2
331	104	2
26	435	1
228	110	2
269	88	2
517	116	2
5	204	1
534	116	2
35	119	0
300	88	2
50	104	0
435	120	2
163	110	2
152	94	2
163	80	2
492	113	2
55	206	1
186	116	2
204	117	2
2	121	0
572	99	2
30	83	0
30	119	0
212	81	2
9	94	0
76	163	1
425	94	2
55	110	0
5	123	0
348	128	2
52	88	0
163	121	2
348	106	2
177	122	2
382	94	2
595	110	2
269	111	2
492	95	2
559	100	2
150	103	2
413	116	2
269	111	2
24	83	0
373	121	2
55	321	1
331	128	2
348	116	2
331	83	2
331	119	2
183	100	2
326	101	2
55	331	1
212	88	2
268	84	2
294	88	2
269	88	2
490	116	2
55	89	0
447	121	2
535	116	2
300	119	2
382	94	2
579	94	2
200	121	2
559	94	2
246	99	2
204	96	2
4	116	0
5	423	1
355	83	2
228	121	2
584	98	2
163	100	2
441	110	2
323	120	2
78	320	1
534	121	2
331	94	2
269	95	2
571	125	2
163	112	2
331	100	2
481	116	2
228	111	2
269	94	2
39	98	0
323	104	2
15	382	1
425	115	2
17	100	0
34	580	1
294	124	2
204	116	2
410	83	2
423	89	2
379	95	2
294	120	2
64	128	0
16	104	0
309	89	2
8	114	0
40	269	1
55	443	1
269	99	2
359	116	2
526	117	2
204	125	2
269	93	2
571	99	2
327	103	2
435	116	2
24	269	1
595	94	2
44	100	0
269	99	2
492	123	2
269	124	2
423	103	2
534	95	2
55	163	1
169	120	2
18	114	0
348	88	2
235	109	2
22	116	0
5	89	0
379	116	2
30	80	0
55	163	1
379	121	2
269	116	2
41	89	0
15	382	1
379	89	2
624	93	2
163	81	2
534	83	2
163	95	2
309	122	2
228	89	2
50	83	0
20	382	1
554	89	2
33	104	0
517	104	2
25	98	0
7	114	0
204	81	2
269	88	2
50	204	1
559	110	2
5	110	0
218	124	2
192	124	2
36	117	0
532	120	2
55	492	1
19	106	0
163	116	2
204	81	2
490	80	2
453	111	2
152	124	2
204	123	2
526	110	2
563	116	2
379	121	2
571	95	2
46	104	0
355	83	2
331	99	2
501	116	2
218	116	2
44	318	1
423	89	2
443	110	2
46	116	0
27	83	0
309	90	2
246	116	2
163	117	2
300	104	2
320	109	2
235	103	2
391	101	2
163	90	2
621	89	2
500	123	2
555	104	2
55	109	0
204	109	2
152	110	2
204	112	2
61	88	0
534	80	2
61	432	1
218	88	2
51	269	1
6	95	0
151	95	2
492	89	2
7	493	1
331	93	2
554	81	2
30	99	0
30	95	0
246	124	2
318	114	2
447	120	2
25	94	0
379	98	2
391	106	2
423	123	2
326	120	2
572	89	2
2	297	1
22	109	0
16	80	0
163	100	2
351	99	2
426	116	2
511	80	2
23	269	1
67	101	0
326	120	2
535	109	2
391	101	2
10	121	0
204	114	2
14	432	1
300	95	2
534	99	2
30	81	0
423	104	2
55	632	1
511	104	2
391	88	2
309	119	2
378	94	2
632	90	2
427	116	2
425	87	2
378	128	2
579	106	2
426	88	2
348	94	2
269	114	2
620	120	2
551	89	2
432	121	2
534	116	2
55	110	0
567	89	2
32	98	0
30	105	0
74	120	0
212	100	2
269	111	2
235	104	2
204	111	2
362	88	2
36	609	1
204	80	2
41	571	1
226	83	2
246	87	2
66	95	0
492	95	2
571	110	2
554	106	2
481	120	2
579	94	2
33	120	0
30	100	0
55	163	1
382	116	2
228	110	2
226	85	2
397	98	2
526	80	2
62	379	1
425	83	2
4	185	1
30	80	0
55	89	0
554	125	2
55	121	0
0	95	0
435	119	2
14	269	1
457	110	2
64	454	1
19	121	0
443	85	2
183	99	2
55	99	0
235	88	2
508	88	2
66	555	1
204	128	2
584	119	2
55	110	0
45	382	1
534	83	2
379	116	2
571	93	2
185	93	2
49	432	1
204	85	2
269	106	2
204	85	2
55	90	0
19	116	0
348	94	2
55	310	1
30	105	0
492	125	2
25	126	0
382	83	2
391	93	2
30	119	0
30	119	0
161	120	2
40	116	0
55	121	0
447	85	2
590	88	2
67	382	1
526	121	2
67	116	0
163	95	2
559	117	2
300	120	2
55	80	0
72	101	0
464	96	2
379	117	2
145	94	2
164	89	2
620	116	2
379	83	2
348	88	2
571	85	2
55	427	1
163	94	2
331	120	2
348	88	2
323	105	2
441	116	2
19	235	1
470	99	2
47	93	0
19	609	1
269	124	2
158	94	2
63	104	0
55	89	0
584	88	2
534	80	2
226	116	2
269	116	2
318	100	2
382	103	2
300	118	2
555	110	2
348	98	2
16	269	1
464	118	2
28	80	0
300	116	2
323	94	2
55	95	0
269	89	2
528	94	2
52	269	1
432	110	2
218	83	2
435	83	2
397	110	2
55	331	1
528	116	2
76	100	0
470	104	2
571	110	2
379	90	2
5	500	1
74	93	0
348	106	2
55	571	1
42	124	0
218	114	2
490	121	2
23	116	0
35	118	0
309	94	2
567	112	2
246	106	2
470	114	2
382	88	2
331	90	2
30	116	0
397	123	2
8	331	1
4	93	0
355	83	2
25	85	0
163	121	2
300	83	2
373	85	2
204	116	2
34	382	1
55	508	1
331	117	2
204	95	2
269	114	2
64	454	1
71	533	1
204	85	2
55	80	0
331	110	2
379	124	2
55	90	0
235	106	2
47	88	0
204	95	2
572	121	2
321	90	2
41	572	1
55	621	1
584	90	2
382	83	2
363	120	2
534	111	2
30	111	0
44	109	0
55	111	0
30	81	0
271	104	2
268	116	2
177	94	2
7	116	0
246	99	2
391	88	2
136	93	2
331	93	2
379	91	2
490	113	2
572	85	2
569	90	2
39	378	1
16	83	0
75	94	0
430	83	2
210	90	2
309	114	2
40	96	0
51	111	0
331	114	2
218	109	2
246	83	2
534	83	2
14	530	1
53	106	0
55	90	0
76	118	0
321	121	2
470	116	2
447	89	2
348	94	2
75	88	0
204	89	2
526	89	2
571	99	2
218	83	2
484	83	2
435	94	2
8	112	0
331	121	2
55	215	1
218	111	2
163	124	2
426	106	2
448	116	2
55	571	1
505	85	2
43	88	0
331	116	2
300	116	2
269	116	2
283	121	2
508	120	2
72	348	1
2	121	0
55	80	0
144	105	2
40	111	0
348	106	2
41	111	0
14	96	0
332	88	2
297	121	2
321	117	2
609	119	2
511	88	2
535	98	2
537	120	2
235	98	2
382	96	2
204	95	2
526	80	2
47	88	0
46	104	0
55	109	0
55	621	1
554	83	2
26	204	1
546	120	2
408	106	2
51	124	0
423	106	2
256	116	2
269	104	2
30	89	0
36	119	0
425	120	2
50	91	0
17	632	1
349	103	2
308	121	2
55	95	0
562	116	2
423	125	2
204	89	2
23	94	0
16	95	0
500	123	2
326	83	2
427	98	2
382	106	2
306	99	2
271	116	2
30	118	0
519	85	2
331	106	2
269	89	2
30	104	0
348	88	2
572	85	2
4	88	0
605	88	2
320	91	2
55	123	0
55	117	0
610	106	2
185	106	2
150	116	2
246	83	2
294	124	2
72	98	0
329	116	2
379	121	2
532	89	2
571	101	2
17	463	1
4	93	0
152	94	2
534	105	2
163	125	2
38	95	0
0	104	0
348	116	2
320	95	2
382	116	2
526	117	2
73	104	0
55	492	1
47	235	1
163	89	2
331	117	2
331	88	2
152	89	2
55	121	0
379	124	2
329	114	2
331	95	2
67	391	1
212	114	2
580	99	2
348	88	2
218	121	2
5	163	1
5	89	0
621	89	2
348	112	2
563	120	2
269	118	2
571	99	2
204	125	2
163	116	2
421	121	2
55	492	1
269	119	2
163	80	2
64	116	0
40	94	0
571	80	2
150	81	2
204	100	2
331	95	2
391	88	2
479	95	2
5	85	0
163	83	2
571	80	2
508	119	2
44	117	0
55	110	0
492	109	2
565	80	2
152	109	2
572	109	2
321	117	2
152	116	2
0	99	0
534	105	2
559	105	2
608	106	2
32	535	1
204	89	2
204	121	2
584	90	2
16	379	1
5	121	0
48	269	1
4	111	0
435	120	2
30	117	0
55	95	0
177	106	2
363	111	2
55	85	0
587	113	2
44	114	0
76	120	0
27	185	1
271	109	2
331	116	2
5	89	0
441	84	2
291	89	2
163	90	2
30	116	0
2	109	0
44	89	0
470	104	2
55	120	0
331	111	2
18	118	0
492	99	2
144	114	2
391	98	2
546	110	2
221	100	2
55	423	1
204	120	2
331	88	2
571	89	2
4	116	0
632	98	2
300	100	2
17	81	0
55	80	0
19	116	0
44	89	0
246	104	2
55	99	0
404	106	2
479	99	2
76	152	1
246	89	2
55	526	1
526	89	2
30	119	0
563	83	2
571	104	2
55	526	1
55	121	0
163	125	2
163	124	2
309	112	2
269	97	2
163	89	2
379	88	2
163	105	2
323	98	2
4	120	0
74	120	0
218	118	2
235	86	2
204	105	2
490	106	2
269	94	2
269	124	2
348	88	2
269	116	2
526	99	2
55	526	1
5	123	0
46	413	1
532	81	2
269	119	2
532	113	2
526	110	2
584	126	2
55	89	0
435	95	2
14	116	0
246	106	2
30	95	0
331	123	2
382	94	2
534	104	2
519	119	2
331	109	2
355	90	2
180	104	2
9	86	0
185	116	2
69	391	1
391	101	2
246	120	2
219	88	2
4	481	1
161	95	2
218	91	2
559	89	2
355	124	2
17	96	0
268	94	2
17	117	0
348	94	2
526	121	2
423	100	2
32	120	0
36	89	0
257	90	2
177	94	2
44	117	0
66	83	0
22	106	0
378	126	2
163	110	2
0	105	0
534	105	2
27	111	0
56	104	0
204	89	2
30	89	0
363	91	2
72	101	0
204	105	2
397	89	2
546	90	2
331	80	2
42	120	0
269	111	2
163	110	2
55	110	0
61	332	1
269	116	2
391	128	2
56	105	0
492	110	2
18	464	1
67	98	0
5	98	0
35	425	1
331	119	2
517	104	2
55	89	0
269	111	2
163	121	2
500	80	2
490	100	2
3	83	0
382	116	2
323	90	2
204	117	2
34	103	0
441	80	2
508	121	2
17	80	0
432	94	2
632	89	2
55	492	1
163	120	2
382	94	2
30	116	0
36	100	0
451	101	2
30	80	0
526	100	2
382	114	2
30	116	0
235	106	2
5	95	0
204	85	2
10	112	0
163	100	2
309	93	2
150	80	2
571	121	2
554	121	2
6	204	1
326	116	2
51	111	0
331	89	2
163	125	2
36	114	0
435	80	2
185	116	2
17	105	0
303	119	2
78	269	1
382	114	2
204	112	2
481	117	2
435	106	2
603	104	2
572	89	2
76	96	0
8	129	0
269	119	2
566	120	2
336	118	2
348	126	2
0	435	1
492	95	2
55	577	1
55	441	1
530	111	2
246	116	2
331	116	2
526	125	2
0	125	0
382	94	2
51	120	0
36	104	0
30	89	0
55	95	0
492	121	2
331	81	2
595	89	2
72	85	0
571	117	2
554	125	2
30	99	0
164	122	2
5	89	0
546	83	2
348	89	2
391	116	2
75	106	0
348	126	2
45	391	1
55	80	0
22	226	1
559	89	2
55	111	0
326	88	2
150	85	2
10	117	0
58	89	0
246	84	2
391	101	2
55	492	1
15	89	0
326	116	2
391	107	2
447	95	2
391	107	2
0	99	0
269	93	2
24	309	1
632	95	2
163	80	2
269	120	2
55	111	0
4	116	0
532	116	2
39	357	1
385	118	2
435	93	2
144	99	2
30	81	0
51	120	0
348	114	2
571	121	2
348	94	2
331	85	2
379	116	2
185	100	2
609	89	2
30	269	1
309	121	2
382	106	2
163	104	2
18	119	0
425	116	2
269	97	2
55	621	1
210	121	2
534	104	2
8	94	0
55	80	0
621	119	2
72	106	0
8	218	1
534	100	2
35	120	0
274	80	2
621	85	2
609	104	2
382	106	2
144	114	2
326	101	2
555	122	2
44	221	1
36	119	0
534	110	2
163	117	2
331	109	2
323	111	2
563	120	2
76	211	1
10	107	0
6	89	0
10	121	0
246	116	2
51	83	0
246	115	2
185	94	2
41	204	1
269	83	2
562	111	2
563	94	2
534	80	2
517	80	2
55	89	0
624	116	2
435	121	2
69	122	0
30	109	0
19	89	0
379	81	2
348	126	2
24	331	1
532	105	2
55	98	0
490	85	2
55	89	0
423	121	2
269	117	2
35	83	0
323	111	2
604	117	2
235	119	2
246	90	2
435	89	2
19	100	0
348	88	2
14	120	0
300	115	2
71	100	0
517	81	2
55	99	0
58	106	0
4	94	0
357	128	2
348	93	2
163	123	2
180	103	2
20	129	0
144	95	2
323	110	2
185	120	2
382	111	2
435	88	2
266	123	2
580	109	2
23	94	0
55	125	0
246	117	2
348	88	2
19	119	0
78	95	0
297	125	2
609	103	2
55	123	0
331	98	2
492	89	2
25	94	0
152	124	2
441	112	2
55	99	0
321	89	2
163	89	2
559	110	2
28	124	0
163	95	2
2	89	0
378	93	2
454	101	2
269	83	2
34	88	0
18	246	1
572	95	2
423	98	2
75	104	0
468	106	2
204	110	2
16	124	0
5	99	0
30	117	0
492	120	2
55	297	1
164	121	2
51	427	1
67	106	0
432	80	2
532	114	2
19	83	0
571	85	2
226	83	2
584	114	2
534	120	2
42	118	0
441	93	2
55	163	1
36	88	0
7	115	0
185	94	2
379	95	2
2	194	1
329	83	2
269	106	2
164	92	2
323	82	2
55	85	0
28	121	0
163	121	2
7	117	0
5	121	0
6	80	0
5	571	1
609	104	2
584	116	2
331	101	2
336	109	2
17	329	1
528	116	2
25	382	1
534	80	2
53	83	0
48	83	0
17	81	0
479	83	2
269	96	2
5	554	1
204	96	2
30	269	1
218	114	2
218	117	2
39	98	0
221	116	2
559	80	2
30	83	0
55	80	0
435	121	2
587	100	2
2	89	0
435	116	2
349	88	2
508	106	2
55	204	1
63	95	0
218	111	2
555	99	2
71	95	0
163	80	2
73	180	1
42	83	0
331	106	2
34	94	0
435	89	2
66	435	1
584	116	2
51	114	0
66	336	1
580	85	2
378	98	2
163	123	2
397	109	2
355	116	2
218	114	2
66	150	1
331	90	2
30	161	1
300	114	2
447	90	2
490	100	2
535	93	2
435	106	2
632	110	2
534	95	2
331	100	2
43	94	0
163	121	2
163	95	2
269	90	2
0	80	0
373	110	2
204	117	2
534	119	2
348	88	2
30	81	0
609	116	2
379	120	2
492	111	2
72	94	0
44	91	0
269	111	2
72	101	0
554	89	2
269	88	2
10	423	1
55	331	1
534	119	2
58	109	0
464	116	2
163	85	2
76	94	0
2	112	0
212	124	2
209	123	2
75	382	1
163	109	2
603	114	2
204	85	2
484	100	2
2	427	1
379	83	2
517	121	2
492	110	2
269	83	2
309	119	2
46	120	0
517	116	2
163	123	2
30	204	1
204	89	2
183	116	2
35	118	0
55	309	1
55	109	0
423	95	2
6	571	1
163	109	2
269	124	2
391	114	2
468	114	2
323	94	2
379	83	2
24	83	0
17	116	0
55	117	0
30	534	1
152	104	2
444	124	2
150	81	2
246	95	2
185	115	2
204	80	2
163	121	2
579	94	2
50	303	1
218	114	2
595	89	2
427	110	2
391	101	2
435	110	2
22	109	0
8	129	0
375	122	2
55	110	0
35	246	1
17	105	0
209	106	2
513	106	2
4	116	0
425	94	2
163	94	2
186	88	2
218	114	2
51	88	0
571	121	2
571	123	2
443	109	2
425	94	2
17	95	0
55	110	0
16	124	0
632	101	2
269	112	2
435	94	2
382	112	2
69	442	1
163	89	2
348	83	2
534	120	2
534	116	2
177	116	2
210	89	2
518	116	2
320	100	2
274	105	2
28	114	0
180	94	2
336	109	2
435	116	2
42	116	0
204	120	2
331	94	2
268	94	2
0	95	0
55	110	0
378	101	2
348	128	2
46	106	0
72	391	1
72	109	0
5	163	1
355	121	2
572	121	2
55	89	0
572	89	2
331	89	2
38	331	1
26	116	0
212	103	2
571	95	2
269	83	2
379	80	2
423	112	2
55	110	0
20	84	0
163	95	2
533	116	2
379	99	2
185	93	2
435	90	2
19	120	0
492	85	2
571	83	2
435	121	2
441	125	2
349	116	2
218	91	2
609	88	2
152	120	2
336	104	2
66	413	1
470	80	2
144	83	2
204	121	2
379	100	2
163	90	2
492	110	2
47	101	0
63	104	0
526	95	2
183	88	2
163	125	2
163	109	2
55	80	0
55	534	1
22	88	0
555	116	2
19	300	1
204	95	2
297	89	2
526	85	2
345	116	2
51	116	0
309	100	2
584	116	2
492	99	2
490	96	2
235	120	2
425	93	2
163	94	2
30	111	0
212	109	2
331	104	2
331	88	2
621	121	2
584	109	2
152	104	2
209	95	2
382	88	2
423	99	2
331	88	2
382	109	2
71	105	0
197	124	2
43	106	0
30	105	0
55	447	1
169	81	2
69	101	0
492	109	2
468	120	2
20	112	0
19	100	0
451	104	2
76	104	0
331	100	2
51	111	0
452	94	2
534	80	2
55	85	0
24	104	0
185	122	2
269	96	2
4	124	0
621	110	2
379	95	2
6	99	0
534	105	2
44	121	0
559	104	2
51	83	0
30	80	0
39	101	0
382	94	2
382	120	2
587	93	2
55	110	0
4	106	0
55	492	1
423	105	2
204	121	2
8	93	0
632	89	2
534	121	2
4	120	0
218	88	2
331	111	2
441	83	2
492	110	2
210	99	2
447	83	2
382	103	2
226	95	2
0	124	0
67	116	0
39	106	0
348	98	2
546	116	2
56	83	0
532	93	2
269	87	2
58	94	0
291	125	2
22	88	0
45	106	0
470	104	2
492	110	2
53	94	0
22	356	1
204	89	2
329	100	2
18	116	0
73	584	1
329	104	2
492	99	2
33	116	0
47	109	0
331	116	2
580	94	2
163	123	2
432	88	2
152	124	2
185	124	2
55	111	0
246	105	2
52	83	0
571	89	2
210	95	2
534	99	2
356	106	2
283	116	2
56	255	1
268	106	2
55	121	0
571	95	2
55	121	0
55	526	1
185	116	2
554	116	2
348	115	2
58	123	0
447	125	2
44	199	1
204	121	2
55	121	0
435	96	2
331	83	2
163	128	2
554	109	2
621	80	2
15	122	0
609	89	2
391	102	2
55	89	0
572	112	2
204	120	2
9	93	0
534	80	2
204	121	2
